ngram,log_odds,count_top,count_bot
length well,1.1454921059125667,5,2
strength weaknesses,1.1454921059125667,5,2
quick enough,1.1454921059125667,5,2
school level,1.1454921059125667,5,2
holds,1.1454921059125667,5,2
understand,1.1454921059125667,5,2
amazing,1.1454921059125667,5,2
dunking,1.1454921059125667,5,2
makings,1.1454921059125667,5,2
defensive rebounder,1.1454921059125667,5,2
co,1.1454921059125667,5,2
great elevation,1.1454921059125667,5,2
ran,1.1454921059125667,5,2
layup,1.1454921059125667,5,2
15 20,1.1454921059125667,5,2
112,1.1454921059125667,5,2
game winning,1.1454921059125667,5,2
thus,1.1454921059125667,5,2
turn 24,1.1454921059125667,5,2
surely,1.1454921059125667,5,2
output,1.1454921059125667,5,2
2019 shot,1.1454921059125667,5,2
shot release,1.1454921059125667,5,2
academy aran,1.1454921059125667,5,2
subpar,1.1454921059125667,5,2
tip ins,1.1454921059125667,5,2
turnovers averaged,1.1454921059125667,5,2
entering college,1.1454921059125667,5,2
188,1.1454921059125667,5,2
164,1.1454921059125667,5,2
consistent effort,1.1454921059125667,5,2
nice size,1.1454921059125667,5,2
10 ppg,1.1454921059125667,5,2
separates,1.1454921059125667,5,2
minute,1.1454921059125667,5,2
bright,1.1454921059125667,5,2
aran 8,1.1454921059125667,5,2
strengths one,1.1454921059125667,5,2
range shooter,1.1454921059125667,5,2
dependable,1.1454921059125667,5,2
peers,1.1454921059125667,5,2
0 9,1.1226960460069542,27,11
3 2,1.1226960460069542,27,11
7 2,1.1205117624885705,49,20
championship,1.108079530110997,68,28
borko,1.1068488764210862,17,7
clean,1.1068488764210862,17,7
popic,1.1068488764210862,17,7
borko popic,1.1068488764210862,17,7
talent,1.0976948816489216,41,17
68,1.090188209031293,24,10
naturally,1.0892733350128854,12,5
unorthodox,1.0892733350128854,12,5
late bloomer,1.0892733350128854,12,5
bloomer,1.0892733350128854,12,5
2010,1.0816649022561098,62,26
somewhat,1.0754858975894752,38,16
slightly,1.0748467689707581,19,8
quite,1.0497212141595842,28,12
dribbling,1.0494498358162847,21,9
61,1.0489500514653756,14,6
national team,1.0489500514653756,14,6
double teams,1.0489500514653756,14,6
legs,1.0489500514653756,14,6
figures,1.0489500514653756,14,6
frontcourt,1.0489500514653756,14,6
guard good,1.0489500514653756,14,6
candidate,1.0475382594080447,7,3
knee,1.0475382594080447,7,3
letting,1.0475382594080447,7,3
addition,1.0475382594080447,7,3
sized,1.0475382594080447,7,3
averaged 0,1.0475382594080447,7,3
thick,1.0475382594080447,7,3
relative,1.0475382594080447,7,3
innate,1.0475382594080447,7,3
size advantage,1.0475382594080447,7,3
shots well,1.0475382594080447,7,3
3 ft,1.0475382594080447,7,3
2013 14,1.0475382594080447,7,3
la,1.0475382594080447,7,3
9 fg,1.0475382594080447,7,3
first rounder,1.0475382594080447,7,3
crossovers,1.0475382594080447,7,3
2017 draft,1.0475382594080447,7,3
significantly,1.0475382594080447,7,3
personality,1.0475382594080447,7,3
massive,1.0475382594080447,7,3
sophomore seasons,1.0475382594080447,7,3
two guard,1.0475382594080447,7,3
combination,1.0370102124867593,37,16
add strength,1.0194272497578982,16,7
5 4,1.0194272497578982,16,7
conditioning,1.0194272497578982,16,7
net,1.0194272497578982,16,7
3pt attempts,1.0194272497578982,16,7
offensive rebounds,1.0194272497578982,16,7
working,0.9968746245196023,18,8
attention,0.9968746245196023,18,8
lower body,0.9968746245196023,18,8
distance,0.9958224700397817,9,4
said,0.9958224700397817,9,4
arch,0.9958224700397817,9,4
3 rpg,0.9958224700397817,9,4
michigan,0.9958224700397817,9,4
excellent size,0.9958224700397817,9,4
listed,0.9958224700397817,9,4
nike basketball,0.9958224700397817,9,4
shot 40,0.9958224700397817,9,4
europe,0.9958224700397817,9,4
180,0.9958224700397817,9,4
added strength,0.9958224700397817,9,4
62,0.9790830471472756,20,9
needs work,0.9790830471472756,20,9
2008,0.9707799508652908,53,24
soft touch,0.964688362406946,22,10
220,0.963839859837579,11,5
hook shot,0.963839859837579,11,5
leaves,0.963839859837579,11,5
moment,0.963839859837579,11,5
game shows,0.963839859837579,11,5
championship game,0.963839859837579,11,5
compete,0.963839859837579,11,5
5 fg,0.963839859837579,11,5
changes,0.9528024265770174,24,11
utilize,0.9528024265770174,24,11
face,0.9480843339496108,50,23
name,0.9428220409712083,26,12
level athlete,0.9421022645255075,13,6
7 6,0.9421022645255075,13,6
turning,0.9421022645255075,13,6
progress,0.934323115176749,28,13
blocker,0.9309779109999248,58,27
shot blocker,0.9309779109999248,58,27
son,0.9263661254426747,15,7
likes,0.9206213967072507,32,15
productive,0.9150186968500993,34,16
block shots,0.9144477906642425,17,8
3 wingspan,0.9144477906642425,17,8
desire,0.9144477906642425,17,8
lefty,0.9144477906642425,17,8
58,0.9051086180847943,19,9
usa,0.8980858273774661,42,20
ethic,0.8975935851903145,21,10
work ethic,0.8975935851903145,21,10
09,0.8891790716003403,48,23
60,0.8862489048253934,25,12
eybl,0.8830713466470943,162,78
2008 09,0.8780939401672203,29,14
physically,0.8748204508119368,31,15
since,0.8616686851416286,43,21
youtube,0.846449477916746,79,39
showing,0.8279991316702624,70,35
3p,0.827813681236135,50,25
timing,0.8277434494203924,44,22
currently,0.8276608077092362,38,19
fta,0.8275587774738309,32,16
mvp,0.8274738333706626,28,14
roll situations,0.8273025799526703,22,11
summer,0.8272267965213054,20,10
72,0.8271364736336384,18,9
throws per,0.8271364736336384,18,9
spin,0.8271364736336384,18,9
screen,0.8271364736336384,18,9
contested shots,0.8270261640010546,16,8
stretches,0.8270261640010546,16,8
could become,0.8270261640010546,16,8
jorrye nixon,0.8268873109295569,14,7
jorrye,0.8268873109295569,14,7
footer,0.8268873109295569,14,7
nixon,0.8268873109295569,14,7
07,0.8268873109295569,14,7
85,0.8268873109295569,14,7
8 10,0.8268873109295569,14,7
quick hands,0.8268873109295569,14,7
nibc,0.8268873109295569,14,7
expect,0.8267056603829044,12,6
base,0.8267056603829044,12,6
simply,0.8267056603829044,12,6
father,0.8267056603829044,12,6
nbadraft,0.8267056603829044,12,6
july,0.8267056603829044,12,6
basis,0.8267056603829044,12,6
nbadraft net,0.8267056603829044,12,6
april,0.826455572171561,10,5
predictable,0.826455572171561,10,5
recover,0.826455572171561,10,5
top 10,0.826455572171561,10,5
produce,0.826455572171561,10,5
clip 3,0.826455572171561,10,5
fourth,0.826455572171561,10,5
left handed,0.826455572171561,10,5
80 ft,0.826455572171561,10,5
necessary,0.826455572171561,10,5
fade,0.826455572171561,10,5
every game,0.826455572171561,10,5
perimeter players,0.8260858138901046,8,4
tunnel vision,0.8260858138901046,8,4
committed,0.8260858138901046,8,4
blocks shots,0.8260858138901046,8,4
7 00,0.8260858138901046,8,4
spends,0.8260858138901046,8,4
missing,0.8260858138901046,8,4
finisher around,0.8260858138901046,8,4
changes speed,0.8260858138901046,8,4
charges,0.8260858138901046,8,4
lottery pick,0.8260858138901046,8,4
live,0.8260858138901046,8,4
reflexes,0.8260858138901046,8,4
reputation,0.8260858138901046,8,4
unproven,0.8260858138901046,8,4
tunnel,0.8260858138901046,8,4
solid shooting,0.8260858138901046,8,4
rate shot,0.8260858138901046,8,4
legit,0.8260858138901046,8,4
damage,0.8260858138901046,8,4
sort,0.8260858138901046,8,4
one foot,0.8260858138901046,8,4
vocal leader,0.8260858138901046,8,4
screener,0.8260858138901046,8,4
signs,0.8260858138901046,8,4
victory,0.8260858138901046,8,4
mid major,0.8254770135565455,6,3
averaged 15,0.8254770135565455,6,3
5 without,0.8254770135565455,6,3
192,0.8254770135565455,6,3
wing good,0.8254770135565455,6,3
count,0.8254770135565455,6,3
plan,0.8254770135565455,6,3
144,0.8254770135565455,6,3
position good,0.8254770135565455,6,3
12 3,0.8254770135565455,6,3
2010 2011,0.8254770135565455,6,3
solid shot,0.8254770135565455,6,3
reported,0.8254770135565455,6,3
competes,0.8254770135565455,6,3
montverde,0.8254770135565455,6,3
tomes 10,0.8254770135565455,6,3
size strength,0.8254770135565455,6,3
background,0.8254770135565455,6,3
point jumpers,0.8254770135565455,6,3
6 rpg,0.8254770135565455,6,3
well good,0.8254770135565455,6,3
8 turnovers,0.8254770135565455,6,3
enjoys,0.8254770135565455,6,3
roy,0.8254770135565455,6,3
seal,0.8254770135565455,6,3
causing,0.8254770135565455,6,3
fine,0.8254770135565455,6,3
way player,0.8254770135565455,6,3
9 25,0.8254770135565455,6,3
jump hooks,0.8254770135565455,6,3
poised,0.8254770135565455,6,3
finish strong,0.8254770135565455,6,3
centers,0.8254770135565455,6,3
activity level,0.8254770135565455,6,3
shows flashes,0.8254770135565455,6,3
regular,0.8254770135565455,6,3
ended,0.8254770135565455,6,3
bottom,0.8254770135565455,6,3
09 youtube,0.8254770135565455,6,3
share,0.8254770135565455,6,3
247sports,0.8242719468129973,4,2
require,0.8242719468129973,4,2
deny,0.8242719468129973,4,2
beach,0.8242719468129973,4,2
bodes,0.8242719468129973,4,2
decent size,0.8242719468129973,4,2
312,0.8242719468129973,4,2
flying,0.8242719468129973,4,2
th best,0.8242719468129973,4,2
great potential,0.8242719468129973,4,2
different angles,0.8242719468129973,4,2
freak,0.8242719468129973,4,2
recruit coming,0.8242719468129973,4,2
roll man,0.8242719468129973,4,2
converted,0.8242719468129973,4,2
head coach,0.8242719468129973,4,2
184,0.8242719468129973,4,2
good versatility,0.8242719468129973,4,2
75 ft,0.8242719468129973,4,2
trees,0.8242719468129973,4,2
weaker,0.8242719468129973,4,2
game showing,0.8242719468129973,4,2
explosive first,0.8242719468129973,4,2
smoothness,0.8242719468129973,4,2
settling,0.8242719468129973,4,2
physical attributes,0.8242719468129973,4,2
keeled,0.8242719468129973,4,2
21 1,0.8242719468129973,4,2
finding open,0.8242719468129973,4,2
rip,0.8242719468129973,4,2
partially,0.8242719468129973,4,2
stars,0.8242719468129973,4,2
deron skills,0.8242719468129973,4,2
rough,0.8242719468129973,4,2
nowhere,0.8242719468129973,4,2
game comes,0.8242719468129973,4,2
opening,0.8242719468129973,4,2
3 31,0.8242719468129973,4,2
hoop math,0.8242719468129973,4,2
contributing,0.8242719468129973,4,2
challenged,0.8242719468129973,4,2
181,0.8242719468129973,4,2
carlos,0.8242719468129973,4,2
conference play,0.8242719468129973,4,2
math,0.8242719468129973,4,2
reacts,0.8242719468129973,4,2
strong build,0.8242719468129973,4,2
undoubtedly,0.8242719468129973,4,2
court offense,0.8242719468129973,4,2
facilitating,0.8242719468129973,4,2
case,0.8242719468129973,4,2
averaging 1,0.8242719468129973,4,2
effect,0.8242719468129973,4,2
auburn,0.8242719468129973,4,2
final year,0.8242719468129973,4,2
protecting,0.8242719468129973,4,2
dribble often,0.8242719468129973,4,2
13 8,0.8242719468129973,4,2
9 9,0.8242719468129973,4,2
possesses good,0.8242719468129973,4,2
court set,0.8242719468129973,4,2
dribble drive,0.8242719468129973,4,2
oldest players,0.8242719468129973,4,2
set quickly,0.8242719468129973,4,2
50 fg,0.8242719468129973,4,2
signed,0.8242719468129973,4,2
math com,0.8242719468129973,4,2
even keeled,0.8242719468129973,4,2
1 per,0.8242719468129973,4,2
2 fg,0.8242719468129973,4,2
seven footer,0.8242719468129973,4,2
first year,0.8242719468129973,4,2
ability gets,0.8242719468129973,4,2
playing basketball,0.8242719468129973,4,2
11 14,0.8242719468129973,4,2
rick,0.8242719468129973,4,2
verticality,0.8242719468129973,4,2
makes per,0.8242719468129973,4,2
upped,0.8242719468129973,4,2
good low,0.8242719468129973,4,2
life,0.8242719468129973,4,2
absorbs contact,0.8242719468129973,4,2
devils,0.8242719468129973,4,2
wins,0.8242719468129973,4,2
solid strength,0.8242719468129973,4,2
2 years,0.8242719468129973,4,2
uk 38,0.8242719468129973,4,2
appearances,0.8242719468129973,4,2
1 17,0.8242719468129973,4,2
3 16,0.8242719468129973,4,2
opposition,0.8242719468129973,4,2
established,0.8242719468129973,4,2
function,0.8242719468129973,4,2
four star,0.8242719468129973,4,2
minicamp,0.8242719468129973,4,2
get away,0.8242719468129973,4,2
depending,0.8242719468129973,4,2
elevating,0.8242719468129973,4,2
labeled,0.8242719468129973,4,2
diego,0.8242719468129973,4,2
level overall,0.8242719468129973,4,2
anchor,0.8242719468129973,4,2
gifted athlete,0.8242719468129973,4,2
pf 2007,0.8242719468129973,4,2
much bigger,0.8242719468129973,4,2
crucial,0.8242719468129973,4,2
bodes well,0.8242719468129973,4,2
oldest,0.8242719468129973,4,2
clip 5,0.8242719468129973,4,2
mover,0.8242719468129973,4,2
5 20,0.8242719468129973,4,2
great ability,0.8242719468129973,4,2
problems finishing,0.8242719468129973,4,2
motivated,0.8242719468129973,4,2
counter moves,0.8242719468129973,4,2
265,0.8242719468129973,4,2
taller players,0.8242719468129973,4,2
required,0.8242719468129973,4,2
3 apg,0.8242719468129973,4,2
ultra,0.8242719468129973,4,2
many players,0.8242719468129973,4,2
lou,0.8242719468129973,4,2
goal attempts,0.8242719468129973,4,2
play physical,0.8242719468129973,4,2
hoops,0.8242719468129973,4,2
sample size,0.8242719468129973,4,2
aggressively,0.8242719468129973,4,2
2016 draft,0.8242719468129973,4,2
untapped,0.8242719468129973,4,2
nasty,0.8242719468129973,4,2
san diego,0.8242719468129973,4,2
dramatic,0.8242719468129973,4,2
national player,0.8242719468129973,4,2
1 standing,0.8242719468129973,4,2
powerful build,0.8242719468129973,4,2
better athletes,0.8242719468129973,4,2
20 4,0.8242719468129973,4,2
regardless,0.8242719468129973,4,2
sports,0.8242719468129973,4,2
reckless,0.8242719468129973,4,2
374,0.8242719468129973,4,2
blue devils,0.8242719468129973,4,2
premier,0.8242719468129973,4,2
comfortably,0.8242719468129973,4,2
downs,0.8242719468129973,4,2
impressive passes,0.8242719468129973,4,2
fg,0.801933018119783,161,82
every,0.8008818459009692,53,27
2 3,0.7911616524246039,39,20
basketball iq,0.7845279126021971,33,17
along,0.7750136952284805,27,14
youtube clip,0.7714499612768204,75,39
iq,0.7663802898071097,46,24
touch around,0.7659812423901862,23,12
lottery,0.7659812423901862,23,12
thanks,0.7602078027360388,21,11
powerful,0.7602078027360388,21,11
competitive,0.7602078027360388,21,11
2 wingspan,0.7602078027360388,21,11
growth,0.7532523674588241,19,10
attitude,0.7532523674588241,19,10
2018,0.7509462805723963,127,67
29,0.7453738121460791,51,27
quickly,0.7453738121460791,51,27
transferred,0.7447096397782786,17,9
started,0.7447096397782786,17,9
11 5,0.7447096397782786,17,9
nike eybl,0.7403766164746468,143,76
similar,0.733965039685831,15,8
catching,0.733965039685831,15,8
could stand,0.733965039685831,15,8
utilizing,0.733965039685831,15,8
also,0.731011528860785,228,122
hook,0.7205746601822867,26,14
shoulders,0.7205746601822867,26,14
physical tools,0.7205746601822867,26,14
hits,0.7200395239896888,13,7
wake,0.7200395239896888,13,7
0 3,0.7200395239896888,13,7
get shots,0.7200395239896888,13,7
ever,0.7200395239896888,13,7
underrated,0.7200395239896888,13,7
coach,0.7119693576046302,24,13
lower,0.7119693576046302,24,13
dunk,0.709013457942179,35,19
strengths 6,0.7065864496117129,57,31
6 10,0.7055681791579342,79,43
maturity,0.7018676099631183,22,12
good touch,0.7018676099631183,22,12
0,0.70181592803503,558,305
1 3pt,0.701272185207598,11,6
5 per,0.701272185207598,11,6
playmaking ability,0.701272185207598,11,6
5 3,0.701272185207598,11,6
weaknesses still,0.701272185207598,11,6
could use,0.701272185207598,11,6
attempt,0.701272185207598,11,6
tighten,0.701272185207598,11,6
1 fg,0.701272185207598,11,6
body type,0.701272185207598,11,6
10,0.6904366945193026,258,142
head,0.6902255224715574,40,22
7 4,0.6898410140670297,20,11
gain,0.6898410140670297,20,11
sg,0.6898410140670297,20,11
touch,0.6833487977620294,123,68
sophomore season,0.6752802230076682,18,10
5 ft,0.6746008163078603,9,5
routinely,0.6746008163078603,9,5
fiba,0.6746008163078603,9,5
expectations,0.6746008163078603,9,5
3 pointers,0.6746008163078603,9,5
halfcourt,0.6746008163078603,9,5
considerably,0.6746008163078603,9,5
217,0.6746008163078603,9,5
youth,0.6746008163078603,9,5
participated,0.6746008163078603,9,5
pushes,0.6746008163078603,9,5
statistical,0.6746008163078603,9,5
3 8,0.6746008163078603,9,5
2010 youtube,0.6746008163078603,9,5
blocked,0.6746008163078603,9,5
hit shots,0.6746008163078603,9,5
1 6,0.6671936069698603,34,19
highly,0.6671936069698603,34,19
bigman,0.6572880131150907,16,9
tomes,0.6550417564731834,55,31
100,0.6525070121326717,85,48
handed,0.650583143407351,23,13
fakes,0.6470327080908831,30,17
high school,0.6443251084923833,125,71
shows,0.6406283237592039,244,139
feet,0.6357439005347505,147,84
however,0.6349309047319149,28,16
0 7,0.6347728327464868,21,12
9 5,0.6347728327464868,21,12
4 1,0.6347728327464868,21,12
67,0.6344862251727132,14,8
69,0.6344862251727132,14,8
overly,0.6344862251727132,14,8
open man,0.6344862251727132,14,8
european,0.6344862251727132,14,8
eurocamp,0.6336862228435631,7,4
calls,0.6336862228435631,7,4
surprise,0.6336862228435631,7,4
game without,0.6336862228435631,7,4
isolation situations,0.6336862228435631,7,4
growth spurt,0.6336862228435631,7,4
fouls per,0.6336862228435631,7,4
2011 lebron,0.6336862228435631,7,4
finished second,0.6336862228435631,7,4
tip,0.6336862228435631,7,4
asset,0.6336862228435631,7,4
shots per,0.6336862228435631,7,4
good finisher,0.6336862228435631,7,4
dynamic,0.6336862228435631,7,4
lets,0.6336862228435631,7,4
killer,0.6336862228435631,7,4
sign,0.6336862228435631,7,4
spurt,0.6336862228435631,7,4
mentally,0.6336862228435631,7,4
strongest,0.6336862228435631,7,4
alongside,0.6336862228435631,7,4
natural ability,0.6336862228435631,7,4
coachable,0.6336862228435631,7,4
great first,0.6336862228435631,7,4
explode,0.6336862228435631,7,4
30 5,0.6336862228435631,7,4
4 turnovers,0.6336862228435631,7,4
turnaround jumper,0.6336862228435631,7,4
99,0.6336862228435631,7,4
throws,0.6261103949443481,40,23
considering,0.6241259443293341,33,19
particularly,0.6192090270628636,45,26
block,0.6184899877580694,64,37
moving,0.6162203276166505,38,22
still needs,0.6158665850045484,19,11
47,0.6158665850045484,19,11
positioning,0.6158665850045484,19,11
production,0.6119063811456016,31,18
offensively,0.6111941376423484,74,43
nike,0.609296834307175,201,117
tomes 7,0.6046429198470857,12,7
august,0.6046429198470857,12,7
patience,0.6046429198470857,12,7
3 3,0.6046429198470857,12,7
posting,0.6046429198470857,12,7
potentially,0.6046429198470857,12,7
entire,0.6046429198470857,12,7
2014,0.5957616907582892,63,37
glass,0.5935013976090087,68,40
10 5,0.5928533891523085,17,10
intrigue,0.5928533891523085,17,10
clip,0.5883814935226184,83,49
someone,0.5864695109802831,22,13
facing,0.5864695109802831,22,13
problem,0.5864695109802831,22,13
contest,0.5824707665897328,27,16
college level,0.5777446425139345,37,22
2023,0.5721191144950719,67,40
body control,0.5648792444155255,60,36
national,0.5646692501403727,35,21
presence,0.564521214631144,25,15
backs,0.5644060440774776,20,12
biggest,0.5644060440774776,20,12
shoulder,0.5642268887998672,15,9
converts,0.56388789754158,10,6
could improve,0.56388789754158,10,6
second jump,0.56388789754158,10,6
directions,0.56388789754158,10,6
june,0.56388789754158,10,6
expected,0.56388789754158,10,6
together,0.56388789754158,10,6
weapon,0.56388789754158,10,6
gets caught,0.5629108335848976,5,3
one dimensional,0.5629108335848976,5,3
perimeter skills,0.5629108335848976,5,3
scratching,0.5629108335848976,5,3
extremely high,0.5629108335848976,5,3
u18 tryouts,0.5629108335848976,5,3
several,0.5629108335848976,5,3
putbacks,0.5629108335848976,5,3
shot 41,0.5629108335848976,5,3
20 years,0.5629108335848976,5,3
1 28,0.5629108335848976,5,3
good level,0.5629108335848976,5,3
must become,0.5629108335848976,5,3
utilized,0.5629108335848976,5,3
3 13,0.5629108335848976,5,3
surface,0.5629108335848976,5,3
belt,0.5629108335848976,5,3
101,0.5629108335848976,5,3
drawn,0.5629108335848976,5,3
iowa state,0.5629108335848976,5,3
defensive presence,0.5629108335848976,5,3
paint good,0.5629108335848976,5,3
span,0.5629108335848976,5,3
ncaa tourney,0.5629108335848976,5,3
2019 mcdonald,0.5629108335848976,5,3
become one,0.5629108335848976,5,3
encouraging,0.5629108335848976,5,3
243,0.5629108335848976,5,3
blessed,0.5629108335848976,5,3
blocking ability,0.5629108335848976,5,3
stayed,0.5629108335848976,5,3
intelligent,0.5629108335848976,5,3
defense gives,0.5629108335848976,5,3
class turn,0.5629108335848976,5,3
athletic forward,0.5629108335848976,5,3
often gets,0.5629108335848976,5,3
big wingspan,0.5629108335848976,5,3
drop steps,0.5629108335848976,5,3
using screens,0.5629108335848976,5,3
cutters,0.5629108335848976,5,3
viewed,0.5629108335848976,5,3
aran 4,0.5629108335848976,5,3
defensive glass,0.5629108335848976,5,3
hgt,0.5629108335848976,5,3
regards,0.5629108335848976,5,3
defender weaknesses,0.5629108335848976,5,3
frontcourt players,0.5629108335848976,5,3
finds ways,0.5629108335848976,5,3
strong work,0.5629108335848976,5,3
range jumpers,0.5629108335848976,5,3
serve,0.5629108335848976,5,3
dimensional,0.5629108335848976,5,3
97,0.5629108335848976,5,3
play style,0.5629108335848976,5,3
athletic defenders,0.5629108335848976,5,3
moving without,0.5629108335848976,5,3
drift,0.5629108335848976,5,3
low stance,0.5629108335848976,5,3
mid first,0.5629108335848976,5,3
depends,0.5629108335848976,5,3
idea,0.5629108335848976,5,3
nbpa top,0.5578729912289404,68,41
nbpa,0.5578729912289404,68,41
already,0.5548100218876186,48,29
recruit,0.5437338616012646,23,14
2019,0.5434382048117943,110,67
go,0.542390224225235,105,64
1 1,0.5414666530427876,41,25
deep,0.5382153109594618,36,22
school,0.5378390409174845,139,85
although,0.5356567157887913,49,30
top 100,0.5309877324358521,70,43
outstanding,0.528031731543539,26,16
got,0.528031731543539,26,16
2021 22,0.5276384382328452,13,8
7 wingspan,0.5276384382328452,13,8
coaches,0.5276384382328452,13,8
spotting,0.5276384382328452,13,8
earned,0.5276384382328452,13,8
simple,0.5276384382328452,13,8
surprising,0.5276384382328452,13,8
important,0.5276384382328452,13,8
34,0.5228493991680541,34,21
become,0.514616796916556,140,87
16,0.5090442160692259,101,63
24,0.5060875243074641,80,50
men,0.505639766393216,24,15
expand,0.505639766393216,24,15
56,0.5054317624891205,16,10
last year,0.5054317624891205,16,10
52,0.5054317624891205,16,10
even though,0.5054317624891205,16,10
open court,0.5054317624891205,16,10
college player,0.5048641601581831,8,5
2018 good,0.5048641601581831,8,5
promising,0.5048641601581831,8,5
means,0.5048641601581831,8,5
playing style,0.5048641601581831,8,5
georgia,0.5048641601581831,8,5
caliber,0.5048641601581831,8,5
fadeaway,0.5048641601581831,8,5
ahead,0.5048641601581831,8,5
long ways,0.5048641601581831,8,5
faster,0.5048641601581831,8,5
interview,0.5048641601581831,8,5
3 fg,0.5048641601581831,8,5
specimen,0.5048641601581831,8,5
7 footer,0.5048641601581831,8,5
iowa,0.5048641601581831,8,5
process,0.5048641601581831,8,5
solid ability,0.5048641601581831,8,5
campaign,0.5048641601581831,8,5
tourney,0.5048641601581831,8,5
know,0.5048641601581831,8,5
move,0.4986964234287541,78,49
blocks per,0.4975729778495932,35,22
42,0.49504764498235687,27,17
new,0.4904316150149963,19,12
try,0.4904316150149963,19,12
31,0.48835321860041425,49,31
41,0.4866307398180201,30,19
tools,0.4858607142297302,71,45
academy,0.48513161733873744,82,52
yet,0.48489202171884216,41,26
even,0.4802572981646911,121,77
offensive game,0.47988087423314063,44,28
convert,0.47962022917419667,22,14
lebron skills,0.47962022917419667,22,14
injury,0.47962022917419667,22,14
learn,0.47962022917419667,22,14
highlight,0.47962022917419667,22,14
people,0.4792094446717794,11,7
shooting touch,0.4792094446717794,11,7
possessions,0.4792094446717794,11,7
focused,0.4792094446717794,11,7
entering,0.4792094446717794,11,7
draft notes,0.4792094446717794,11,7
works hard,0.4792094446717794,11,7
traits,0.4792094446717794,11,7
7 1,0.4755246564653959,47,30
2 5,0.47410018343225246,36,23
9 2,0.47145859539772417,25,16
developing,0.4683234484837602,53,34
30,0.4683234484837602,53,34
age,0.46776773733330224,67,43
7 3,0.46507945429899955,28,18
outside shot,0.46474807428674936,14,9
situation,0.46474807428674936,14,9
challenge,0.46474807428674936,14,9
free throws,0.4599568176136355,31,20
scouts,0.4599568176136355,31,20
dunks,0.45588457275551875,51,33
academy measured,0.45546760669803277,17,11
extend,0.45546760669803277,17,11
direction,0.45546760669803277,17,11
plays well,0.4490079450946425,20,13
15,0.44693482276556473,86,56
development,0.4467098376635974,43,28
rhythm,0.44425355219593676,23,15
footwork,0.4367176494665195,61,40
14,0.43459520511758676,67,44
skill set,0.42822115927701887,47,31
set,0.41947648401519366,113,75
rpg,0.4127586961822711,42,28
2016,0.4127124741088348,36,24
dominant,0.4125771471597961,24,16
deal,0.4125771471597961,24,16
issue,0.4125771471597961,24,16
lebron,0.4125771471597961,24,16
air,0.4125254519575652,21,14
wide,0.4125254519575652,21,14
release point,0.41245947056384047,18,12
make plays,0.41245947056384047,18,12
defenses,0.41245947056384047,18,12
high motor,0.41245947056384047,18,12
wingspan 8,0.41245947056384047,18,12
averaged 2,0.41245947056384047,18,12
feet set,0.41237063817389696,15,10
draws fouls,0.41237063817389696,15,10
4 0,0.41237063817389696,15,10
adjust,0.41224183409024207,12,8
stands,0.41224183409024207,12,8
triple,0.41224183409024207,12,8
high rate,0.41224183409024207,12,8
taller,0.41224183409024207,12,8
football,0.4120331416778793,9,6
large,0.4120331416778793,9,6
good handler,0.4120331416778793,9,6
hooks,0.4120331416778793,9,6
193,0.4120331416778793,9,6
lobs,0.4120331416778793,9,6
breaks,0.4120331416778793,9,6
pump fakes,0.4120331416778793,9,6
momentum,0.4120331416778793,9,6
adjustment,0.4120331416778793,9,6
clearly,0.4120331416778793,9,6
2006 07,0.4120331416778793,9,6
2 assists,0.4120331416778793,9,6
maximum,0.4120331416778793,9,6
ally oops,0.4116249769920639,6,4
prolific scorer,0.4116249769920639,6,4
negative,0.4116249769920639,6,4
return,0.4116249769920639,6,4
scoring arsenal,0.4116249769920639,6,4
bouncy,0.4116249769920639,6,4
nuances,0.4116249769920639,6,4
adidas eurocamp,0.4116249769920639,6,4
great timing,0.4116249769920639,6,4
rock,0.4116249769920639,6,4
switch onto,0.4116249769920639,6,4
track,0.4116249769920639,6,4
92,0.4116249769920639,6,4
interest,0.4116249769920639,6,4
eybl 2022,0.4116249769920639,6,4
196,0.4116249769920639,6,4
comfortable handling,0.4116249769920639,6,4
usa u18,0.4116249769920639,6,4
attempting,0.4116249769920639,6,4
pointer,0.4116249769920639,6,4
freakish,0.4116249769920639,6,4
high iq,0.4116249769920639,6,4
explosive athleticism,0.4116249769920639,6,4
anything,0.4116249769920639,6,4
leave,0.4116249769920639,6,4
averaged 4,0.4116249769920639,6,4
tomes 11,0.4116249769920639,6,4
averaged 9,0.4116249769920639,6,4
driving lanes,0.4116249769920639,6,4
translates,0.4116249769920639,6,4
question marks,0.4116249769920639,6,4
physical specimen,0.4116249769920639,6,4
translatable,0.4116249769920639,6,4
protects,0.4116249769920639,6,4
4 steals,0.4116249769920639,6,4
step backs,0.4116249769920639,6,4
emotional,0.4116249769920639,6,4
9 turnovers,0.4116249769920639,6,4
stat,0.4116249769920639,6,4
jumpshots,0.4116249769920639,6,4
8 17,0.4116249769920639,6,4
south carolina,0.4116249769920639,6,4
category,0.4116249769920639,6,4
floor extremely,0.4116249769920639,6,4
risk,0.4116249769920639,6,4
switching,0.4116249769920639,6,4
lean,0.4116249769920639,6,4
strong handler,0.4104214048548851,3,2
17 19,0.4104214048548851,3,2
recently,0.4104214048548851,3,2
two handed,0.4104214048548851,3,2
line shot,0.4104214048548851,3,2
5 28,0.4104214048548851,3,2
force things,0.4104214048548851,3,2
assisted,0.4104214048548851,3,2
