Name,draft_year,draft_pick,actual_tier,pred_tier,actual_tier_label,pred_tier_label,confidence,p_bust,p_bench,p_starter,p_star,ordinal_error,within_one,distance_weighted_credit,expected_class,expected_class_error
Tre Mann,2021,33,2,3,starter,star,0.3085,0.1651,0.2458,0.2806,0.3085,1,True,0.6667,1.7325,0.2675
