PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON_ID
1630639,A.J. Lawson,DAL,42,7.4,1.3,2.9,0.446,0.3,1.2,0.26,0.4,0.5,0.652,0.3,0.9,1.2,0.5,0.2,0.1,0.3,0.5,3.2,0.4,2023-24
1631260,AJ Green,MIL,56,11.0,1.5,3.5,0.423,1.2,3.0,0.408,0.3,0.3,0.895,0.2,1.0,1.1,0.5,0.2,0.1,0.2,0.9,4.5,0.9,2023-24
1631100,AJ Griffin,ATL,20,8.5,0.9,3.1,0.29,0.5,2.0,0.256,0.1,0.1,1.0,0.1,0.8,0.9,0.3,0.1,0.1,0.4,0.3,2.4,-2.6,2023-24
203932,Aaron Gordon,DEN,73,31.5,5.5,9.8,0.556,0.5,1.9,0.29,2.4,3.7,0.658,2.4,4.1,6.5,3.5,0.8,0.6,1.4,1.9,13.9,5.8,2023-24
1628988,Aaron Holiday,HOU,78,16.3,2.4,5.3,0.446,1.1,2.8,0.387,0.7,0.8,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,1.6,6.6,1.1,2023-24
1630174,Aaron Nesmith,IND,72,27.7,4.4,8.8,0.496,1.9,4.6,0.419,1.5,1.9,0.781,0.9,2.9,3.8,1.5,0.9,0.7,0.9,3.3,12.2,2.2,2023-24
1630598,Aaron Wiggins,OKC,78,15.7,2.7,4.8,0.562,0.8,1.6,0.492,0.7,0.9,0.789,0.8,1.6,2.4,1.1,0.7,0.2,0.7,1.2,6.9,1.2,2023-24
1641745,Adam Flagler,OKC,2,7.0,0.5,3.5,0.143,0.5,3.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.5,0.0,2023-24
1641766,Adama Sanogo,CHI,9,7.3,1.6,3.0,0.519,0.0,0.0,0.0,0.9,1.3,0.667,2.1,1.9,4.0,0.0,0.1,0.0,0.6,0.6,4.0,3.8,2023-24
1629678,Admiral Schofield,ORL,23,3.7,0.4,1.1,0.385,0.3,0.7,0.375,0.0,0.1,0.0,0.1,0.6,0.7,0.3,0.0,0.0,0.2,0.4,1.1,-0.6,2023-24
201143,Al Horford,BOS,65,26.8,3.3,6.4,0.511,1.7,4.0,0.419,0.4,0.5,0.867,1.3,5.1,6.4,2.6,0.6,1.0,0.7,1.4,8.6,6.5,2023-24
202692,Alec Burks,NYK,66,18.4,3.2,8.6,0.369,1.9,5.0,0.376,2.2,2.5,0.868,0.4,1.9,2.3,1.3,0.4,0.2,0.7,1.1,10.4,-3.9,2023-24
1630197,Aleksej Pokusevski,CHA,28,14.5,1.8,4.3,0.405,0.6,2.0,0.327,1.1,1.5,0.732,0.6,2.6,3.2,1.3,0.5,0.5,0.7,0.8,5.2,-2.6,2023-24
1627936,Alex Caruso,CHI,71,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.0,1.4,0.76,0.9,3.0,3.8,3.5,1.7,1.0,1.4,2.5,10.1,0.1,2023-24
1641788,Alex Fudge,DAL,6,6.7,1.0,2.5,0.4,0.2,0.8,0.2,0.3,0.3,1.0,0.7,0.2,0.8,0.0,0.5,0.0,0.3,0.3,2.5,-6.5,2023-24
203458,Alex Len,SAC,48,9.3,1.0,1.7,0.617,0.0,0.1,0.0,0.4,0.7,0.588,1.0,1.7,2.7,1.0,0.2,0.7,0.6,1.4,2.5,3.0,2023-24
1631214,Alondes Williams,MIA,7,2.2,0.3,1.1,0.25,0.0,0.6,0.0,0.1,0.1,1.0,0.0,0.1,0.1,0.0,0.0,0.1,0.3,0.3,0.7,-2.9,2023-24
1630578,Alperen Sengun,HOU,63,32.5,8.4,15.6,0.537,0.5,1.8,0.297,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,0.8,2023-24
1641735,Amari Bailey,CHA,10,6.5,0.8,2.4,0.333,0.1,0.8,0.125,0.6,0.7,0.857,0.6,0.3,0.9,0.7,0.3,0.0,0.4,0.2,2.3,0.5,2023-24
1641708,Amen Thompson,HOU,62,22.4,3.9,7.2,0.536,0.1,0.9,0.138,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,0.7,2023-24
1629599,Amir Coffey,LAC,70,20.9,2.4,5.0,0.472,1.0,2.6,0.38,0.9,1.0,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,-1.3,2023-24
203083,Andre Drummond,CHI,79,17.1,3.4,6.1,0.556,0.0,0.0,0.0,1.6,2.8,0.592,3.4,5.6,9.0,0.5,0.9,0.6,1.0,1.8,8.4,0.3,2023-24
1641748,Andre Jackson Jr.,MIL,57,10.0,0.9,1.8,0.5,0.3,0.8,0.37,0.1,0.2,0.727,0.8,1.2,2.0,0.9,0.3,0.1,0.5,1.6,2.2,-1.6,2023-24
1641847,Andrew Funk,CHI,5,2.7,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.8,2023-24
1629614,Andrew Nembhard,IND,68,25.0,3.8,7.7,0.498,0.9,2.5,0.357,0.7,0.8,0.804,0.5,1.5,2.1,4.1,0.9,0.1,1.5,2.1,9.2,1.0,2023-24
203952,Andrew Wiggins,GSW,71,27.0,5.0,11.0,0.453,1.3,3.6,0.358,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,-0.8,2023-24
1629014,Anfernee Simons,POR,46,34.4,7.8,18.2,0.43,3.4,8.8,0.385,3.5,3.9,0.916,0.5,3.2,3.6,5.5,0.5,0.1,2.7,2.1,22.6,-7.2,2023-24
1641710,Anthony Black,ORL,69,16.9,1.7,3.6,0.466,0.5,1.4,0.394,0.7,1.2,0.613,0.5,1.5,2.0,1.3,0.5,0.3,0.8,1.6,4.6,-0.5,2023-24
203076,Anthony Davis,LAL,76,35.5,9.4,16.9,0.556,0.4,1.4,0.271,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,2.0,2023-24
1630162,Anthony Edwards,MIN,79,35.1,9.1,19.7,0.461,2.4,6.7,0.357,5.4,6.4,0.836,0.7,4.8,5.4,5.1,1.3,0.5,3.1,1.8,25.9,5.5,2023-24
1630264,Anthony Gill,WAS,50,9.3,1.5,3.2,0.469,0.2,0.8,0.244,0.6,0.7,0.806,0.7,1.1,1.9,0.7,0.3,0.2,0.5,1.0,3.8,0.1,2023-24
1629717,Armoni Brooks,BKN,10,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,2.8,2023-24
1630204,Ashton Hagans,POR,19,16.6,1.5,3.7,0.408,0.4,1.3,0.32,0.7,0.9,0.824,0.7,1.6,2.4,2.8,0.6,0.5,1.6,2.1,4.2,-0.2,2023-24
1641709,Ausar Thompson,DET,63,25.1,3.7,7.6,0.483,0.3,1.8,0.186,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,-3.7,2023-24
1630559,Austin Reaves,LAL,82,32.1,5.6,11.5,0.486,1.9,5.1,0.367,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,1.9,15.9,-0.5,2023-24
1630245,Ayo Dosunmu,CHI,76,29.1,4.7,9.5,0.501,1.6,3.9,0.403,1.1,1.4,0.81,0.7,2.1,2.8,3.2,0.9,0.5,1.4,2.2,12.2,-2.1,2023-24
1628389,Bam Adebayo,MIA,71,34.0,7.5,14.3,0.521,0.2,0.6,0.357,4.1,5.5,0.755,2.2,8.1,10.4,3.9,1.1,0.9,2.3,2.2,19.3,0.7,2023-24
1641767,Ben Sheppard,IND,57,14.3,1.6,4.0,0.393,0.9,2.7,0.314,0.4,0.5,0.885,0.3,1.3,1.6,0.9,0.6,0.0,0.3,1.5,4.4,1.2,2023-24
1627732,Ben Simmons,BKN,15,23.9,2.9,4.9,0.581,0.0,0.0,0.0,0.4,1.0,0.4,2.1,5.9,7.9,5.7,0.8,0.6,1.8,2.4,6.1,-2.5,2023-24
1631097,Bennedict Mathurin,IND,59,26.1,5.0,11.2,0.446,1.4,3.6,0.374,3.1,3.8,0.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,2.0,14.5,-1.6,2023-24
1641731,Bilal Coulibaly,WAS,63,27.2,3.0,6.9,0.435,1.0,2.9,0.346,1.5,2.1,0.702,0.9,3.2,4.1,1.7,0.9,0.8,1.4,2.2,8.4,-6.7,2023-24
202687,Bismack Biyombo,OKC,40,19.8,1.9,3.3,0.565,0.0,0.0,0.0,0.7,1.4,0.481,1.6,3.7,5.2,1.3,0.3,0.9,1.1,2.2,4.4,-1.6,2023-24
1631104,Blake Wesley,SAS,61,14.4,1.7,3.5,0.474,0.2,0.9,0.218,0.9,1.3,0.667,0.3,1.2,1.5,2.7,0.5,0.1,0.9,1.5,4.4,-2.4,2023-24
1626246,Boban Marjanovic,HOU,14,5.1,1.3,2.4,0.529,0.0,0.1,0.0,0.6,1.0,0.643,0.5,1.8,2.3,0.4,0.1,0.1,0.4,0.4,3.2,-1.4,2023-24
1626171,Bobby Portis,MIL,82,24.5,5.7,11.2,0.508,1.2,3.0,0.407,1.2,1.5,0.79,1.7,5.7,7.4,1.3,0.8,0.4,1.1,2.3,13.8,-0.1,2023-24
203992,Bogdan Bogdanović,ATL,79,30.4,6.0,13.9,0.428,3.0,8.1,0.374,1.9,2.1,0.921,0.7,2.8,3.4,3.1,1.2,0.3,1.4,2.3,16.9,1.6,2023-24
202711,Bojan Bogdanovic,NYK,57,25.9,5.4,11.9,0.454,2.3,5.9,0.398,2.1,2.6,0.785,0.4,2.3,2.7,1.7,0.5,0.1,1.8,1.7,15.2,-6.1,2023-24
1629626,Bol Bol,PHX,43,10.9,2.2,3.5,0.616,0.5,1.2,0.423,0.3,0.4,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,1.0,5.2,0.3,2023-24
1630538,Bones Hyland,LAC,37,14.6,2.6,6.8,0.386,1.2,3.6,0.326,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,-1.8,2023-24
203078,Bradley Beal,PHX,53,33.3,7.1,13.9,0.513,1.9,4.4,0.43,2.1,2.5,0.813,1.0,3.4,4.4,5.0,1.0,0.5,2.5,2.4,18.2,2.0,2023-24
1641764,Brandin Podziemski,GSW,74,26.6,3.7,8.1,0.454,1.2,3.2,0.385,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,3.6,2023-24
1630527,Brandon Boston,LAC,32,10.8,2.0,5.0,0.404,0.4,1.6,0.269,0.7,1.0,0.697,0.6,1.0,1.6,0.4,0.3,0.3,0.8,1.3,5.2,-3.5,2023-24
1629634,Brandon Clarke,MEM,6,22.4,5.5,9.8,0.559,0.2,1.0,0.167,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1.0,0.5,1.3,11.3,-1.3,2023-24
1627742,Brandon Ingram,NOP,64,32.9,7.8,15.9,0.492,1.3,3.8,0.355,3.8,4.8,0.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,2.7,2023-24
1641706,Brandon Miller,CHA,74,32.2,6.4,14.6,0.44,2.5,6.7,0.373,1.9,2.3,0.827,0.8,3.4,4.3,2.4,0.9,0.6,1.8,2.5,17.3,-6.9,2023-24
1630314,Brandon Williams,DAL,17,6.6,1.2,3.2,0.37,0.2,0.9,0.2,0.6,1.0,0.647,0.2,0.5,0.8,1.0,0.1,0.1,0.4,0.2,3.2,-3.4,2023-24
1630296,Braxton Key,DEN,20,3.0,0.4,0.9,0.412,0.1,0.3,0.4,0.3,0.4,0.75,0.2,0.8,0.9,0.5,0.1,0.1,0.1,0.3,1.1,-0.6,2023-24
1641729,Brice Sensabaugh,UTA,32,18.3,2.7,6.8,0.39,1.1,3.6,0.296,1.2,1.3,0.902,0.5,2.7,3.2,1.7,0.4,0.2,1.5,1.3,7.5,-5.4,2023-24
201572,Brook Lopez,MIL,79,30.5,4.6,9.6,0.485,1.9,5.1,0.366,1.4,1.7,0.821,1.5,3.7,5.2,1.6,0.5,2.4,1.0,2.4,12.5,3.5,2023-24
1628971,Bruce Brown,TOR,67,27.8,4.1,8.7,0.478,0.8,2.4,0.323,1.7,2.1,0.824,0.8,3.4,4.2,2.9,0.9,0.3,1.3,2.2,10.8,-3.4,2023-24
1628981,Bruno Fernando,ATL,45,15.2,2.4,4.2,0.583,0.0,0.1,0.0,1.4,2.1,0.667,1.3,3.0,4.3,1.0,0.6,0.6,1.0,2.4,6.3,-2.1,2023-24
1631121,Bryce McGowens,CHA,59,14.9,1.7,3.9,0.439,0.6,1.7,0.333,1.1,1.4,0.776,0.3,1.4,1.7,0.9,0.4,0.2,0.5,1.3,5.1,-3.9,2023-24
1631205,Buddy Boeheim,DET,10,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.8,1.0,0.8,0.3,0.7,1.0,0.3,0.0,0.1,0.0,0.5,3.4,2.1,2023-24
1627741,Buddy Hield,PHI,84,25.7,4.4,10.1,0.436,2.6,6.8,0.386,0.6,0.7,0.881,0.7,2.5,3.2,2.8,0.8,0.5,1.2,2.0,12.1,0.8,2023-24
203468,CJ McCollum,NOP,66,32.7,7.3,16.0,0.459,3.6,8.4,0.429,1.7,2.1,0.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,3.0,2023-24
1630595,Cade Cunningham,DET,62,33.5,8.5,18.8,0.449,1.9,5.4,0.355,3.8,4.4,0.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,2.5,22.7,-5.6,2023-24
1631216,Caleb Houstan,ORL,59,13.8,1.4,3.5,0.388,1.2,3.3,0.373,0.4,0.4,0.808,0.5,0.9,1.4,0.5,0.3,0.1,0.3,1.0,4.3,-0.5,2023-24
1628997,Caleb Martin,MIA,64,27.4,3.8,8.7,0.431,1.3,3.6,0.349,1.2,1.5,0.778,1.2,3.2,4.4,2.2,0.7,0.5,1.2,2.0,10.0,1.0,2023-24
1629629,Cam Reddish,LAL,48,20.5,1.9,4.9,0.389,0.8,2.3,0.336,0.9,1.1,0.759,0.6,1.5,2.1,1.0,1.0,0.3,0.6,1.3,5.4,-1.0,2023-24
1630560,Cam Thomas,BKN,66,31.4,8.0,18.0,0.442,2.2,6.0,0.364,4.3,5.1,0.856,0.4,2.8,3.2,2.9,0.7,0.2,1.9,2.1,22.5,-3.0,2023-24
1641715,Cam Whitmore,HOU,47,18.7,4.5,9.9,0.454,1.7,4.7,0.359,1.6,2.4,0.679,0.9,2.9,3.8,0.7,0.6,0.4,1.0,1.4,12.3,-0.6,2023-24
1629661,Cameron Johnson,BKN,58,27.6,4.8,10.7,0.446,2.4,6.1,0.391,1.5,1.9,0.789,0.9,3.4,4.3,2.4,0.8,0.3,1.0,1.8,13.4,-1.3,2023-24
1626166,Cameron Payne,PHI,78,16.7,2.7,6.2,0.432,1.3,3.4,0.39,0.7,0.9,0.866,0.3,1.2,1.5,2.6,0.5,0.1,0.8,1.6,7.4,-0.1,2023-24
1627747,Caris LeVert,CLE,68,28.8,5.1,12.1,0.421,1.6,4.9,0.325,2.3,3.0,0.766,0.6,3.5,4.1,5.1,1.1,0.5,1.7,1.8,14.0,1.8,2023-24
1641717,Cason Wallace,OKC,82,20.6,2.6,5.4,0.491,1.2,2.9,0.419,0.4,0.5,0.784,0.6,1.6,2.3,1.5,0.9,0.5,0.5,1.6,6.8,1.5,2023-24
1626224,Cedi Osman,SAS,72,17.6,2.6,5.3,0.479,1.2,3.1,0.389,0.5,0.7,0.673,0.3,2.2,2.5,1.7,0.5,0.2,0.7,1.5,6.8,-4.9,2023-24
1629646,Charles Bassey,SAS,19,10.8,1.5,2.1,0.725,0.0,0.1,0.0,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,-2.4,2023-24
1629718,Charlie Brown Jr.,NYK,8,4.7,0.3,1.3,0.2,0.3,0.9,0.286,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.0,0.3,0.3,0.6,0.8,-0.8,2023-24
