PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON_ID
1630639,A.J. Lawson,TOR,26,18.7,3.1,7.3,0.421,1.3,3.9,0.327,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,-0.7,2024-25
1631260,AJ Green,MIL,73,22.7,2.5,5.8,0.429,2.1,5.0,0.427,0.3,0.4,0.815,0.2,2.1,2.4,1.5,0.5,0.1,0.5,2.2,7.4,3.1,2024-25
1642358,AJ Johnson,WAS,29,22.0,2.8,7.3,0.385,0.8,3.1,0.267,1.1,1.3,0.865,0.3,1.8,2.0,2.6,0.4,0.1,1.2,1.7,7.6,-5.2,2024-25
203932,Aaron Gordon,DEN,51,28.4,5.2,9.7,0.531,1.5,3.4,0.436,2.8,3.5,0.81,1.6,3.3,4.8,3.2,0.5,0.3,1.4,1.6,14.7,5.9,2024-25
1628988,Aaron Holiday,HOU,62,12.8,1.9,4.3,0.437,1.2,2.9,0.398,0.5,0.7,0.829,0.2,1.0,1.3,1.3,0.3,0.2,0.6,1.0,5.5,1.4,2024-25
1630174,Aaron Nesmith,IND,45,24.9,4.3,8.4,0.507,1.9,4.3,0.431,1.6,1.8,0.913,0.8,3.1,4.0,1.2,0.8,0.4,0.8,2.5,12.0,4.4,2024-25
1630598,Aaron Wiggins,OKC,76,22.9,4.7,9.6,0.488,1.7,4.5,0.383,1.0,1.2,0.831,1.1,2.8,3.9,1.8,0.8,0.2,0.9,1.3,12.0,6.8,2024-25
1641745,Adam Flagler,OKC,37,5.5,0.7,2.6,0.26,0.4,1.9,0.194,0.0,0.1,0.5,0.2,0.5,0.7,0.3,0.2,0.1,0.1,0.4,1.8,0.2,2024-25
1641766,Adama Sanogo,CHI,4,5.4,1.0,1.8,0.571,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.5,0.3,0.0,0.0,0.3,0.3,2.0,-1.3,2024-25
1641737,Adem Bona,PHI,58,15.6,2.3,3.3,0.703,0.0,0.0,0.0,1.2,1.7,0.67,1.6,2.6,4.2,0.5,0.4,1.2,1.1,2.2,5.8,-1.9,2024-25
1642349,Ajay Mitchell,OKC,36,16.6,2.5,5.1,0.495,0.6,1.7,0.383,0.8,1.0,0.829,0.5,1.4,1.9,1.8,0.7,0.1,0.8,1.9,6.5,3.5,2024-25
201143,Al Horford,BOS,60,27.6,3.3,7.7,0.423,1.9,5.2,0.363,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.6,0.9,0.8,1.4,9.0,6.6,2024-25
202692,Alec Burks,MIA,49,17.6,2.3,5.5,0.424,1.8,4.2,0.425,0.8,1.0,0.776,0.3,2.2,2.5,1.1,0.6,0.1,0.6,0.8,7.3,2.2,2024-25
1627936,Alex Caruso,OKC,54,19.3,2.6,5.8,0.446,1.1,3.1,0.353,0.8,0.9,0.824,0.7,2.2,2.9,2.5,1.6,0.6,0.7,1.9,7.1,5.9,2024-25
1642505,Alex Ducas,OKC,21,6.0,0.6,1.4,0.4,0.5,1.0,0.476,0.1,0.1,1.0,0.4,0.8,1.2,0.2,0.2,0.0,0.2,0.6,1.7,-1.0,2024-25
203458,Alex Len,LAL,46,8.3,0.7,1.4,0.508,0.0,0.2,0.222,0.2,0.4,0.471,0.8,1.2,2.1,0.8,0.2,0.5,0.4,1.2,1.6,-3.3,2024-25
1642024,Alex Reese,PHI,15,14.4,1.7,3.6,0.481,1.0,2.7,0.366,0.6,0.8,0.75,0.6,2.5,3.1,0.3,0.7,0.7,0.4,1.4,5.1,1.3,2024-25
1642259,Alex Sarr,WAS,67,27.1,4.9,12.4,0.394,1.6,5.1,0.308,1.7,2.5,0.679,1.9,4.6,6.5,2.4,0.7,1.5,1.7,2.2,13.0,-8.1,2024-25
1631214,Alondes Williams,LAC,1,3.7,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2024-25
1630578,Alperen Sengun,HOU,76,31.5,7.5,15.0,0.496,0.3,1.2,0.233,3.9,5.6,0.692,3.4,6.9,10.3,4.9,1.1,0.8,2.6,2.8,19.1,5.4,2024-25
1641708,Amen Thompson,HOU,69,32.3,5.6,10.1,0.557,0.4,1.3,0.275,2.4,3.6,0.684,2.8,5.4,8.2,3.8,1.4,1.3,2.0,2.4,14.1,3.9,2024-25
1629599,Amir Coffey,LAC,72,24.3,3.3,7.1,0.471,1.4,3.4,0.409,1.6,1.8,0.891,0.4,1.8,2.2,1.1,0.6,0.1,0.6,1.7,9.7,-0.9,2024-25
203083,Andre Drummond,PHI,40,18.8,2.9,5.9,0.5,0.1,0.5,0.15,1.4,2.3,0.622,2.7,5.0,7.8,0.9,1.0,0.5,1.4,2.4,7.3,-6.1,2024-25
1641748,Andre Jackson Jr.,MIL,67,14.6,1.4,2.9,0.477,0.4,1.1,0.395,0.2,0.4,0.5,1.0,1.7,2.7,1.2,0.5,0.2,0.9,1.7,3.4,-0.5,2024-25
1629614,Andrew Nembhard,IND,65,28.9,3.8,8.3,0.458,0.8,2.7,0.291,1.7,2.1,0.794,0.5,2.8,3.3,5.0,1.2,0.2,1.7,2.3,10.0,3.1,2024-25
203952,Andrew Wiggins,MIA,60,30.7,6.3,14.0,0.448,2.2,5.8,0.374,3.3,4.3,0.763,1.5,3.0,4.5,2.6,1.0,0.8,1.7,1.7,18.0,-1.7,2024-25
1629014,Anfernee Simons,POR,70,32.7,6.8,16.1,0.426,3.1,8.5,0.363,2.5,2.8,0.902,0.4,2.3,2.7,4.8,0.9,0.1,2.0,1.7,19.3,-3.1,2024-25
1641710,Anthony Black,ORL,78,24.2,3.4,7.9,0.423,0.8,2.5,0.318,1.9,2.5,0.761,0.7,2.3,2.9,3.1,1.1,0.6,1.8,2.1,9.4,-0.5,2024-25
203076,Anthony Davis,DAL,51,33.4,9.2,17.8,0.516,0.7,2.4,0.282,5.6,7.2,0.775,2.6,8.9,11.6,3.5,1.2,2.2,2.2,1.9,24.7,0.5,2024-25
1630162,Anthony Edwards,MIN,79,36.3,9.1,20.4,0.447,4.1,10.3,0.395,5.3,6.3,0.837,0.8,4.9,5.7,4.5,1.2,0.6,3.2,1.9,27.6,3.7,2024-25
1630264,Anthony Gill,WAS,51,7.8,0.8,1.7,0.489,0.2,0.6,0.323,0.6,1.0,0.66,0.4,0.9,1.3,0.3,0.2,0.0,0.2,0.6,2.5,-1.4,2024-25
1641817,Anton Watson,NYK,9,2.5,0.4,1.0,0.444,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.1,0.0,0.2,0.3,0.9,-1.0,2024-25
1641810,Antonio Reeves,NOP,44,15.0,2.6,5.6,0.456,1.2,2.9,0.395,0.6,0.8,0.8,0.4,1.0,1.4,0.9,0.5,0.1,0.7,0.9,6.9,-3.4,2024-25
1630574,Ariel Hukporti,NYK,25,8.7,0.8,1.2,0.677,0.0,0.0,0.0,0.2,0.5,0.462,0.6,1.5,2.0,0.4,0.0,0.6,0.8,1.3,1.9,-2.5,2024-25
