PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON_ID
203458,Alex Len,PHX,78,23.3,3.4,8.0,0.423,0.0,0.1,0.143,2.2,3.1,0.728,2.3,5.3,7.6,1.2,0.5,0.8,1.9,2.9,9.0,-3.7,2015-16
1627293,Alex Stepheson,MEM,8,9.0,1.1,3.4,0.333,0.0,0.0,0.0,0.5,1.5,0.333,2.4,1.1,3.5,0.3,0.1,0.6,0.0,1.5,2.8,-0.3,2015-16
201582,Alexis Ajinca,NOP,59,14.6,2.5,5.3,0.476,0.0,0.0,0.0,0.9,1.1,0.839,1.3,3.3,4.6,0.5,0.3,0.6,0.9,2.3,6.0,-1.1,2015-16
203459,Allen Crabbe,POR,81,26.0,3.8,8.4,0.459,1.4,3.5,0.393,1.2,1.4,0.867,0.3,2.3,2.7,1.2,0.8,0.2,0.8,2.4,10.3,0.5,2015-16
202087,Alonzo Gee,NOP,73,22.4,1.8,3.5,0.518,0.2,0.8,0.283,0.6,0.9,0.667,0.8,2.5,3.4,1.0,0.9,0.2,0.8,2.3,4.5,-2.7,2015-16
2405,Amar'e Stoudemire,MIA,52,14.7,2.4,4.3,0.566,0.0,0.0,0.0,1.0,1.3,0.746,1.3,3.0,4.3,0.5,0.3,0.8,0.9,1.8,5.8,0.2,2015-16
101161,Amir Johnson,BOS,79,22.8,3.2,5.4,0.585,0.1,0.5,0.233,0.9,1.5,0.57,2.3,4.1,6.4,1.7,0.7,1.1,1.2,2.7,7.3,1.7,2015-16
2760,Anderson Varejao,GSW,53,9.4,1.0,2.3,0.427,0.0,0.0,0.0,0.6,0.9,0.64,0.7,2.0,2.7,0.7,0.3,0.2,0.4,1.3,2.6,0.4,2015-16
203083,Andre Drummond,DET,81,32.9,6.8,13.1,0.521,0.0,0.1,0.333,2.6,7.2,0.355,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,16.2,1.6,2015-16
2738,Andre Iguodala,GSW,65,26.6,2.7,5.7,0.478,0.8,2.4,0.351,0.8,1.3,0.614,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,7.0,7.0,2015-16
1889,Andre Miller,SAS,39,11.8,1.5,2.7,0.557,0.1,0.2,0.25,0.6,0.8,0.75,0.3,1.0,1.3,2.2,0.4,0.0,0.9,1.2,3.7,0.8,2015-16
203460,Andre Roberson,OKC,70,22.2,1.9,3.9,0.496,0.5,1.5,0.311,0.5,0.8,0.611,1.1,2.5,3.6,0.7,0.8,0.6,0.5,1.9,4.8,3.7,2015-16
200745,Andrea Bargnani,BKN,46,13.8,2.8,6.1,0.455,0.1,0.3,0.188,1.0,1.2,0.825,0.6,1.5,2.1,0.4,0.1,0.2,0.6,1.3,6.6,-4.2,2015-16
101106,Andrew Bogut,GSW,70,20.7,2.5,4.0,0.627,0.0,0.0,1.0,0.3,0.7,0.48,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,5.4,5.7,2015-16
202726,Andrew Goudelock,HOU,8,6.2,1.1,2.5,0.45,0.1,1.1,0.111,0.4,0.5,0.75,0.1,0.1,0.3,0.5,0.8,0.3,0.9,0.5,2.8,1.3,2015-16
203094,Andrew Nicholson,ORL,56,14.7,2.6,5.5,0.471,0.7,2.0,0.36,0.9,1.2,0.785,0.6,3.0,3.6,0.4,0.2,0.4,0.7,1.2,6.9,0.6,2015-16
203952,Andrew Wiggins,MIN,81,35.1,7.3,16.0,0.459,0.7,2.3,0.3,5.3,7.0,0.761,1.3,2.3,3.6,2.0,1.0,0.6,2.2,2.0,20.7,-0.8,2015-16
203461,Anthony Bennett,TOR,19,4.4,0.4,1.4,0.296,0.2,0.7,0.214,0.5,0.5,0.9,0.3,0.9,1.2,0.0,0.3,0.0,0.2,0.4,1.5,-1.6,2015-16
1626148,Anthony Brown,LAL,29,20.6,1.3,4.3,0.31,0.7,2.4,0.286,0.6,0.7,0.85,0.3,2.1,2.4,0.7,0.5,0.2,0.5,1.2,4.0,-1.2,2015-16
203076,Anthony Davis,NOP,61,35.5,9.2,18.6,0.493,0.6,1.8,0.324,5.3,7.0,0.758,2.1,8.1,10.3,1.9,1.3,2.0,2.0,2.4,24.3,-3.3,2015-16
201627,Anthony Morrow,OKC,68,13.6,2.0,4.9,0.408,1.2,3.0,0.387,0.4,0.6,0.744,0.1,0.8,0.9,0.4,0.3,0.1,0.3,0.9,5.6,1.6,2015-16
201229,Anthony Tolliver,DET,72,18.6,1.8,4.6,0.386,1.4,3.8,0.36,0.4,0.7,0.617,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,5.3,0.1,2015-16
203462,Archie Goodwin,PHX,57,19.5,3.1,7.4,0.417,0.4,1.7,0.232,2.3,3.4,0.674,0.5,2.0,2.5,2.1,0.5,0.2,1.8,1.5,8.9,-3.7,2015-16
203382,Aron Baynes,DET,81,15.2,2.4,4.7,0.505,0.0,0.0,0.0,1.6,2.0,0.764,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,6.3,-0.7,2015-16
201167,Arron Afflalo,NYK,71,33.4,5.0,11.3,0.443,1.3,3.4,0.382,1.5,1.8,0.84,0.3,3.4,3.7,2.0,0.4,0.1,1.2,2.0,12.8,-2.1,2015-16
203085,Austin Rivers,LAC,67,21.8,3.4,7.7,0.438,0.9,2.8,0.335,1.2,1.7,0.681,0.3,1.6,1.9,1.5,0.7,0.1,0.9,2.0,8.9,-2.4,2015-16
202340,Avery Bradley,BOS,76,33.4,6.0,13.4,0.447,1.9,5.4,0.361,1.3,1.6,0.78,0.6,2.3,2.9,2.1,1.5,0.3,1.4,2.2,15.2,2.8,2015-16
1626253,Axel Toupane,DEN,21,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,0.8,0.765,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,3.6,-0.8,2015-16
203463,Ben McLemore,SAC,68,21.2,2.9,6.7,0.429,1.0,2.7,0.362,1.1,1.5,0.718,0.5,1.7,2.2,1.2,0.8,0.1,1.5,2.1,7.8,0.3,2015-16
2757,Beno Udrih,MEM,44,16.1,2.0,4.5,0.434,0.3,1.0,0.341,0.4,0.5,0.9,0.2,1.5,1.6,2.6,0.3,0.0,1.2,1.2,4.7,-0.5,2015-16
202687,Bismack Biyombo,TOR,82,22.0,1.9,3.5,0.542,0.0,0.0,0.0,1.7,2.8,0.628,2.2,5.8,8.0,0.4,0.2,1.6,0.9,2.7,5.5,1.0,2015-16
201933,Blake Griffin,LAC,35,33.4,8.6,17.2,0.499,0.2,0.5,0.333,4.0,5.5,0.727,1.5,6.9,8.4,4.9,0.8,0.5,2.4,2.7,21.4,5.1,2015-16
1626246,Boban Marjanovic,SAS,54,9.4,1.9,3.2,0.603,0.0,0.0,0.0,1.6,2.1,0.763,1.4,2.2,3.6,0.4,0.2,0.4,0.5,1.0,5.5,1.0,2015-16
1626171,Bobby Portis,CHI,62,17.8,3.0,7.0,0.427,0.3,0.8,0.308,0.8,1.1,0.727,2.0,3.5,5.4,0.8,0.4,0.4,0.9,1.6,7.0,-2.9,2015-16
202711,Bojan Bogdanovic,BKN,79,26.8,4.1,9.5,0.433,1.6,4.3,0.382,1.4,1.7,0.833,0.5,2.8,3.2,1.3,0.4,0.1,1.5,1.5,11.2,-4.9,2015-16
2564,Boris Diaw,SAS,76,18.2,2.7,5.0,0.527,0.3,0.9,0.362,0.7,1.0,0.737,0.8,2.3,3.1,2.3,0.3,0.3,1.3,1.3,6.4,3.8,2015-16
203078,Bradley Beal,WAS,55,31.1,6.5,14.5,0.449,1.9,4.9,0.387,2.5,3.2,0.767,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,17.4,-0.4,2015-16
201148,Brandan Wright,MEM,12,17.7,2.9,4.3,0.673,0.0,0.0,0.0,1.1,2.0,0.542,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9,-4.7,2015-16
1626183,Branden Dawson,LAC,6,4.8,0.3,0.8,0.4,0.0,0.0,0.0,0.2,0.2,1.0,0.3,0.3,0.7,0.0,0.0,0.2,0.0,0.3,0.8,-2.5,2015-16
101138,Brandon Bass,LAL,66,20.3,2.6,4.8,0.549,0.0,0.0,0.0,1.9,2.2,0.845,1.6,2.7,4.3,1.1,0.5,0.8,0.6,1.9,7.2,-0.3,2015-16
201943,Brandon Jennings,ORL,48,18.1,2.3,6.3,0.368,1.1,3.2,0.329,1.2,1.6,0.731,0.3,1.7,2.0,3.5,0.6,0.1,1.2,1.2,6.9,0.3,2015-16
202688,Brandon Knight,PHX,52,36.0,7.1,17.2,0.415,2.3,6.8,0.342,3.0,3.5,0.852,0.7,3.2,3.9,5.1,1.2,0.4,3.4,2.4,19.6,-4.0,2015-16
201575,Brandon Rush,GSW,72,14.6,1.5,3.6,0.427,0.9,2.2,0.414,0.3,0.4,0.643,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,4.2,-0.4,2015-16
203148,Brian Roberts,POR,51,9.2,1.5,3.2,0.448,0.3,0.8,0.357,0.8,0.9,0.894,0.1,0.7,0.8,1.1,0.2,0.0,0.5,0.7,4.0,-1.2,2015-16
1627362,Briante Weber,MIA,7,24.1,2.0,5.6,0.359,0.0,0.7,0.0,0.4,0.6,0.75,1.1,2.4,3.6,3.0,1.3,0.4,1.3,1.7,4.4,-9.6,2015-16
201572,Brook Lopez,BKN,73,33.7,8.1,15.8,0.511,0.0,0.2,0.143,4.3,5.5,0.787,2.8,5.1,7.8,2.0,0.8,1.7,2.4,2.9,20.6,-1.7,2015-16
203998,Bruno Caboclo,TOR,6,7.1,0.2,2.0,0.083,0.2,1.2,0.143,0.0,0.0,0.0,0.2,0.2,0.3,0.2,0.3,0.2,0.7,0.3,0.5,-1.3,2015-16
203955,Bryce Cotton,MEM,8,4.8,0.5,1.3,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.3,1.0,-3.0,2015-16
1626214,Bryce Dejean-Jones,NOP,14,19.9,2.0,4.9,0.406,0.9,2.3,0.375,0.8,1.5,0.524,0.6,2.9,3.4,1.1,0.7,0.1,0.8,1.2,5.6,-2.8,2015-16
201228,C.J. Watson,ORL,33,19.9,1.4,4.2,0.343,0.4,1.5,0.292,1.0,1.2,0.872,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,4.3,-1.5,2015-16
203912,C.J. Wilcox,LAC,23,7.3,1.1,2.9,0.394,0.4,1.0,0.391,0.4,0.5,0.75,0.0,0.5,0.5,0.4,0.4,0.1,0.1,0.7,3.0,1.0,2015-16
203468,CJ McCollum,POR,80,34.7,8.0,17.9,0.448,2.5,5.9,0.417,2.3,2.8,0.827,0.6,2.7,3.2,4.3,1.2,0.3,2.5,2.3,20.8,2.0,2015-16
101139,CJ Miles,IND,64,22.9,4.0,9.9,0.409,2.2,6.0,0.367,1.5,1.9,0.75,0.4,2.3,2.7,1.0,0.8,0.5,1.1,2.2,11.8,0.0,2015-16
203946,Cameron Bairstow,DET,18,5.7,0.7,2.2,0.325,0.1,0.3,0.2,0.4,0.4,0.875,0.2,1.3,1.6,0.3,0.1,0.2,0.2,1.1,1.9,-0.4,2015-16
1626166,Cameron Payne,OKC,57,12.2,2.0,4.9,0.41,0.6,1.9,0.324,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.6,0.1,0.8,1.4,5.0,-0.5,2015-16
201171,Carl Landry,PHI,36,15.8,3.9,6.9,0.556,0.2,0.4,0.462,1.9,2.5,0.736,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8,-3.1,2015-16
2546,Carmelo Anthony,NYK,72,35.1,7.9,18.2,0.434,1.5,4.3,0.339,4.6,5.6,0.829,1.4,6.4,7.7,4.2,0.9,0.5,2.4,2.5,21.8,-0.6,2015-16
2406,Caron Butler,SAC,17,10.3,1.5,3.5,0.424,0.2,1.1,0.167,0.6,0.7,0.833,0.3,1.0,1.3,0.6,0.5,0.1,0.2,1.1,3.7,-2.4,2015-16
202718,Chandler Parsons,DAL,61,29.5,5.2,10.7,0.492,1.7,4.1,0.414,1.5,2.2,0.684,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,13.7,0.0,2015-16
101112,Channing Frye,CLE,70,17.1,2.2,5.0,0.438,1.3,3.4,0.387,0.4,0.5,0.857,0.5,2.8,3.3,1.0,0.4,0.4,0.6,1.8,6.1,1.5,2015-16
101111,Charlie Villanueva,DAL,62,10.7,2.0,5.3,0.382,0.8,2.8,0.273,0.4,0.4,0.917,0.4,2.1,2.5,0.4,0.3,0.2,0.5,1.1,5.1,-1.4,2015-16
201978,Chase Budinger,PHX,66,14.1,1.6,3.6,0.435,0.4,1.3,0.279,0.6,0.8,0.696,0.7,1.6,2.3,1.0,0.5,0.2,0.7,0.9,4.1,0.0,2015-16
2365,Chris Andersen,MEM,27,14.9,1.4,2.7,0.528,0.1,0.5,0.286,0.9,1.3,0.694,1.3,2.3,3.6,0.4,0.6,0.5,0.3,1.1,3.9,-2.6,2015-16
2547,Chris Bosh,MIA,53,33.5,6.8,14.5,0.467,1.5,4.2,0.365,4.0,5.1,0.795,0.9,6.5,7.4,2.4,0.7,0.6,1.5,1.9,19.1,0.5,2015-16
203142,Chris Copeland,MIL,24,6.5,0.7,2.1,0.333,0.4,1.5,0.278,0.3,0.3,0.857,0.0,0.4,0.4,0.5,0.1,0.0,0.3,0.7,2.1,-3.3,2015-16
203187,Chris Johnson,UTA,70,12.2,1.0,2.8,0.371,0.4,1.4,0.273,0.5,0.6,0.81,0.4,1.5,1.9,0.6,0.5,0.3,0.6,1.4,2.9,0.0,2015-16
2549,Chris Kaman,POR,16,7.0,1.3,2.7,0.465,0.1,0.3,0.25,0.2,0.2,1.0,0.4,1.1,1.5,0.7,0.1,0.1,0.5,0.9,2.8,-1.9,2015-16
1626191,Chris McCullough,BKN,24,15.1,1.8,4.5,0.404,0.5,1.4,0.382,0.5,1.0,0.478,1.0,1.8,2.8,0.4,1.2,0.5,0.6,1.6,4.7,-5.0,2015-16
101108,Chris Paul,LAC,74,32.7,7.0,15.1,0.462,1.6,4.4,0.371,4.0,4.4,0.896,0.5,3.7,4.2,10.0,2.1,0.2,2.6,2.5,19.5,7.5,2015-16
1626174,Christian Wood,PHI,17,8.5,1.3,3.1,0.415,0.2,0.6,0.364,0.8,1.2,0.619,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,3.6,-2.9,2015-16
101236,Chuck Hayes,LAC,2,11.9,0.5,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.5,3.0,2.0,-1.5,2015-16
203921,Cleanthony Early,NYK,17,9.0,0.7,2.4,0.3,0.2,0.9,0.267,0.2,0.2,0.75,0.2,1.3,1.5,0.4,0.1,0.2,0.5,0.9,1.8,0.0,2015-16
1626146,Cliff Alexander,POR,8,4.5,0.6,1.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.0,0.1,0.3,0.1,0.1,1.3,-1.6,2015-16
203991,Clint Capela,HOU,77,19.1,3.0,5.2,0.582,0.0,0.0,0.0,1.0,2.7,0.379,2.5,3.9,6.4,0.6,0.8,1.2,0.8,2.5,7.0,1.3,2015-16
203469,Cody Zeller,CHA,73,24.3,3.2,6.0,0.529,0.0,0.1,0.1,2.4,3.2,0.754,1.9,4.3,6.2,1.0,0.8,0.9,0.9,2.8,8.7,2.2,2015-16
202332,Cole Aldrich,LAC,60,13.3,2.2,3.8,0.596,0.0,0.0,0.0,1.0,1.4,0.714,1.4,3.4,4.8,0.8,0.8,1.1,1.1,2.3,5.5,-0.4,2015-16
201147,Corey Brewer,HOU,82,20.4,2.6,6.7,0.384,0.7,2.7,0.272,1.3,1.7,0.75,0.5,1.9,2.4,1.3,1.0,0.2,1.0,2.0,7.2,-1.1,2015-16
203928,Cory Jefferson,PHX,8,6.3,1.1,2.8,0.409,0.0,0.1,0.0,0.5,0.8,0.667,0.8,1.3,2.0,0.0,0.0,0.1,0.0,1.0,2.8,-0.8,2015-16
202709,Cory Joseph,TOR,80,25.6,3.2,7.3,0.439,0.4,1.4,0.273,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,3.4,2015-16
1626262,Coty Clarke,BOS,3,1.9,0.7,1.3,0.5,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0,2.0,1.3,2015-16
201584,Courtney Lee,CHA,79,29.6,3.7,8.1,0.454,1.0,2.7,0.378,1.3,1.5,0.839,0.4,2.2,2.6,1.7,1.1,0.4,0.9,1.7,9.6,1.9,2015-16
1626245,Cristiano Felicio,CHI,31,10.3,1.3,2.3,0.556,0.0,0.1,0.0,0.8,1.1,0.714,1.0,2.3,3.3,0.8,0.2,0.4,0.4,1.0,3.4,1.7,2015-16
1626156,D'Angelo Russell,LAL,80,28.2,4.9,12.0,0.41,1.6,4.6,0.351,1.8,2.4,0.737,0.6,2.8,3.4,3.3,1.2,0.2,2.5,1.8,13.2,-6.8,2015-16
201571,D.J. Augustin,DEN,62,19.0,2.4,5.6,0.423,1.1,2.7,0.405,1.7,2.1,0.805,0.1,1.4,1.5,3.2,0.6,0.1,1.4,1.4,7.5,-0.5,2015-16
2563,Dahntay Jones,CLE,1,42.4,6.0,14.0,0.429,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,13.0,-1.0,2015-16
203081,Damian Lillard,POR,75,35.7,8.2,19.7,0.419,3.1,8.1,0.375,5.5,6.2,0.892,0.6,3.4,4.0,6.8,0.9,0.4,3.2,2.2,25.1,1.3,2015-16
203996,Damien Inglis,MIL,20,7.8,0.7,1.9,0.351,0.2,0.7,0.231,0.4,0.4,0.875,0.1,1.5,1.6,0.5,0.3,0.2,0.6,0.6,1.8,-2.2,2015-16
204014,Damjan Rudez,MIN,33,8.4,0.8,1.9,0.403,0.5,1.5,0.34,0.2,0.2,1.0,0.2,0.5,0.6,0.3,0.1,0.0,0.4,1.0,2.3,-0.4,2015-16
201568,Danilo Gallinari,DEN,53,34.7,5.4,13.2,0.41,1.6,4.5,0.364,7.1,8.2,0.868,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,19.5,-1.9,2015-16
201980,Danny Green,SAS,79,26.1,2.7,7.1,0.376,1.5,4.4,0.332,0.4,0.6,0.739,0.6,3.2,3.8,1.8,1.0,0.8,0.9,1.8,7.2,6.4,2015-16
201967,Dante Cunningham,NOP,80,24.6,2.3,5.2,0.451,0.7,2.2,0.316,0.7,1.0,0.695,0.7,2.2,3.0,1.0,0.5,0.4,0.5,2.2,6.1,-3.5,2015-16
201589,Darrell Arthur,DEN,70,21.7,3.2,7.0,0.452,0.6,1.7,0.385,0.6,0.8,0.755,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,7.5,-0.7,2015-16
201954,Darren Collison,SAC,74,30.0,5.1,10.5,0.486,1.2,2.9,0.401,2.6,3.1,0.858,0.4,1.9,2.3,4.3,1.0,0.1,1.8,1.9,14.0,-0.9,2015-16
1626199,Darrun Hilliard,DET,38,10.1,1.4,3.4,0.397,0.5,1.3,0.38,0.8,1.1,0.725,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,4.0,-0.1,2015-16
101135,David Lee,DAL,55,16.4,3.2,6.1,0.531,0.0,0.0,0.0,1.3,1.7,0.763,1.8,3.7,5.5,1.5,0.4,0.5,1.2,2.1,7.8,-1.5,2015-16
2561,David West,SAS,78,18.0,3.1,5.7,0.545,0.0,0.1,0.429,0.8,1.0,0.788,0.9,3.0,4.0,1.8,0.6,0.7,0.9,1.8,7.1,4.2,2015-16
201599,DeAndre Jordan,LAC,77,33.7,4.6,6.6,0.703,0.0,0.0,0.0,3.5,8.0,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,5.7,2015-16
201971,DeJuan Blair,WAS,29,7.5,1.0,2.3,0.412,0.0,0.0,0.0,0.2,0.4,0.385,0.7,1.3,2.0,0.4,0.3,0.1,0.5,1.8,2.1,-1.3,2015-16
201942,DeMar DeRozan,TOR,78,35.9,7.9,17.7,0.446,0.6,1.8,0.338,7.1,8.4,0.85,0.8,3.7,4.5,4.0,1.0,0.3,2.2,2.1,23.5,2.2,2015-16
202326,DeMarcus Cousins,SAC,65,34.6,9.2,20.5,0.451,1.1,3.2,0.333,7.3,10.2,0.718,2.4,9.1,11.5,3.3,1.6,1.4,3.8,3.6,26.9,0.6,2015-16
201960,DeMarre Carroll,TOR,26,30.2,4.0,10.4,0.389,1.8,4.5,0.39,1.2,1.9,0.6,1.2,3.5,4.7,1.0,1.7,0.2,1.1,2.4,11.0,1.7,2015-16
1626153,Delon Wright,TOR,27,8.5,1.3,3.0,0.45,0.2,0.5,0.385,1.0,1.3,0.743,0.3,1.1,1.4,1.1,0.3,0.1,0.6,0.3,3.8,0.5,2015-16
203471,Dennis Schröder,ATL,80,20.3,4.1,9.8,0.421,1.0,3.0,0.322,1.8,2.3,0.791,0.3,2.2,2.6,4.4,0.9,0.1,2.3,1.7,11.0,2.8,2015-16
101114,Deron Williams,DAL,65,32.4,4.9,11.9,0.414,1.5,4.3,0.344,2.8,3.2,0.869,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,14.1,0.0,2015-16
202324,Derrick Favors,UTA,62,32.0,6.7,13.1,0.515,0.0,0.1,0.0,2.9,4.1,0.709,2.7,5.4,8.1,1.5,1.2,1.5,1.7,2.4,16.4,1.6,2015-16
201565,Derrick Rose,CHI,66,31.8,6.8,15.9,0.427,0.7,2.3,0.293,2.2,2.7,0.793,0.7,2.7,3.4,4.7,0.7,0.2,2.7,1.3,16.4,-2.5,2015-16
202682,Derrick Williams,NYK,80,17.9,3.2,7.1,0.45,0.6,1.9,0.293,2.4,3.2,0.758,0.6,3.1,3.7,0.9,0.4,0.1,0.8,0.9,9.3,-2.6,2015-16
1626164,Devin Booker,PHX,76,27.7,4.8,11.4,0.423,1.3,3.8,0.343,2.8,3.4,0.84,0.4,2.1,2.5,2.6,0.6,0.3,2.1,3.0,13.8,-4.9,2015-16
2734,Devin Harris,DAL,64,20.0,2.6,5.8,0.447,0.8,2.5,0.329,1.6,2.2,0.721,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,7.6,-1.4,2015-16
203906,Devyn Marble,ORL,28,8.9,0.8,2.5,0.296,0.3,1.1,0.25,0.4,0.9,0.417,0.2,1.1,1.4,0.4,0.5,0.0,0.3,0.9,2.1,-0.5,2015-16
203473,Dewayne Dedmon,ORL,58,12.2,1.7,3.1,0.559,0.0,0.0,0.0,1.0,1.3,0.75,1.2,2.8,3.9,0.2,0.4,0.8,0.6,1.9,4.4,-0.6,2015-16
203079,Dion Waiters,OKC,78,27.6,3.6,9.1,0.399,1.1,3.1,0.358,1.4,2.0,0.713,0.5,2.1,2.6,2.0,1.0,0.2,1.5,1.8,9.8,2.7,2015-16
1717,Dirk Nowitzki,DAL,75,31.5,6.6,14.8,0.448,1.7,4.6,0.368,3.3,3.7,0.893,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,18.3,3.4,2015-16
202388,Donald Sloan,BKN,61,21.6,2.5,5.7,0.44,0.6,1.6,0.384,1.3,1.7,0.75,0.3,2.6,2.8,4.4,0.5,0.1,1.3,1.2,7.0,-2.0,2015-16
202700,Donatas Motiejunas,HOU,37,14.8,2.4,5.5,0.439,0.4,1.5,0.281,0.9,1.4,0.642,1.0,1.9,2.9,1.1,0.5,0.1,1.2,1.9,6.2,1.2,2015-16
203926,Doug McDermott,CHI,81,23.0,3.6,8.0,0.452,1.4,3.2,0.425,0.9,1.0,0.857,0.5,2.0,2.4,0.7,0.2,0.1,0.7,1.6,9.4,-0.8,2015-16
203110,Draymond Green,GSW,81,34.7,5.0,10.1,0.49,1.2,3.2,0.388,2.8,4.1,0.696,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,14.0,13.2,2015-16
2400,Drew Gooden,WAS,30,10.2,1.1,3.4,0.32,0.2,1.4,0.171,0.3,0.5,0.643,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7,-2.8,2015-16
1626251,Duje Dukan,SAC,1,24.2,2.0,10.0,0.2,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,6.0,-8.0,2015-16
2730,Dwight Howard,HOU,71,32.1,5.2,8.5,0.62,0.0,0.1,0.0,3.3,6.7,0.489,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,13.7,0.3,2015-16
203939,Dwight Powell,DAL,69,14.4,2.1,4.3,0.493,0.0,0.2,0.125,1.5,2.1,0.739,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7,5.8,-1.2,2015-16
2548,Dwyane Wade,MIA,74,30.5,7.3,16.0,0.456,0.1,0.6,0.159,4.4,5.5,0.793,1.1,3.0,4.1,4.6,1.1,0.6,2.7,1.6,19.0,-0.1,2015-16
202734,E'Twaun Moore,CHI,59,21.4,3.2,6.6,0.481,0.8,1.8,0.452,0.4,0.6,0.629,0.3,1.9,2.3,1.7,0.6,0.3,0.9,1.7,7.5,-0.6,2015-16
