PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON_ID
201985,AJ Price,WAS,57,22.4,2.8,7.2,0.39,1.2,3.5,0.35,0.9,1.1,0.79,0.4,1.6,2.0,3.6,0.6,0.1,1.1,1.3,7.7,-1.1,2012-13
201166,Aaron Brooks,HOU,53,18.8,2.7,6.0,0.453,0.9,2.5,0.373,0.8,1.0,0.769,0.2,1.3,1.5,2.2,0.6,0.2,1.3,1.8,7.1,-3.8,2012-13
201189,Aaron Gray,TOR,42,12.2,1.1,2.1,0.533,0.0,0.0,0.0,0.5,1.0,0.523,1.1,2.0,3.2,0.8,0.2,0.1,0.9,2.0,2.8,-2.1,2012-13
1733,Al Harrington,ORL,10,11.9,2.0,5.7,0.351,0.8,3.0,0.267,0.3,0.4,0.75,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1,-3.5,2012-13
201143,Al Horford,ATL,74,37.2,7.8,14.3,0.543,0.0,0.1,0.5,1.8,2.8,0.644,2.6,7.6,10.2,3.2,1.1,1.1,2.0,2.2,17.4,2.2,2012-13
2744,Al Jefferson,UTA,78,33.1,7.8,15.8,0.494,0.0,0.2,0.118,2.1,2.8,0.77,2.0,7.2,9.2,2.1,1.0,1.1,1.3,2.2,17.8,-2.0,2012-13
202329,Al-Farouq Aminu,NOH,76,27.2,3.0,6.2,0.475,0.1,0.3,0.211,1.3,1.8,0.737,1.8,5.9,7.7,1.4,1.2,0.7,1.5,2.0,7.3,-1.0,2012-13
101187,Alan Anderson,TOR,65,23.0,3.6,9.5,0.383,1.5,4.4,0.333,1.9,2.3,0.857,0.5,1.8,2.3,1.6,0.7,0.1,1.2,2.0,10.7,-1.2,2012-13
202692,Alec Burks,UTA,64,17.8,2.5,6.1,0.42,0.5,1.4,0.359,1.4,2.0,0.713,0.6,1.7,2.3,1.4,0.5,0.2,1.2,1.8,7.0,1.5,2012-13
203144,Alexey Shved,MIN,77,23.9,3.1,8.2,0.372,1.1,3.7,0.295,1.4,1.9,0.72,0.5,1.7,2.3,3.7,0.7,0.4,1.9,1.5,8.6,-1.0,2012-13
202087,Alonzo Gee,CLE,82,31.0,3.7,9.1,0.41,0.8,2.7,0.315,2.0,2.5,0.795,0.9,3.0,3.9,1.6,1.3,0.4,1.6,2.4,10.3,-4.3,2012-13
2405,Amar'e Stoudemire,NYK,29,23.5,5.3,9.2,0.577,0.0,0.0,0.0,3.6,4.5,0.808,2.1,2.9,5.0,0.4,0.3,0.7,1.7,3.1,14.2,0.9,2012-13
101161,Amir Johnson,TOR,81,28.7,4.1,7.5,0.554,0.1,0.2,0.385,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1.0,1.4,1.4,3.7,10.0,2.6,2012-13
2760,Anderson Varejao,CLE,25,36.0,5.5,11.6,0.478,0.0,0.2,0.0,3.1,4.1,0.755,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,-3.0,2012-13
101154,Andray Blatche,BKN,82,19.0,4.2,8.2,0.512,0.0,0.3,0.136,1.8,2.6,0.685,2.0,3.1,5.1,1.0,1.0,0.7,1.5,2.0,10.3,-0.3,2012-13
203083,Andre Drummond,DET,60,20.7,3.5,5.7,0.608,0.0,0.0,0.5,1.0,2.7,0.371,2.8,4.8,7.6,0.5,1.0,1.6,1.0,2.4,7.9,-0.8,2012-13
2738,Andre Iguodala,DEN,80,34.7,5.0,11.0,0.451,1.1,3.6,0.317,1.9,3.4,0.574,1.0,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13.0,4.8,2012-13
1889,Andre Miller,DEN,82,26.2,3.7,7.7,0.479,0.2,0.8,0.266,2.0,2.4,0.84,0.7,2.2,2.9,5.9,0.9,0.1,2.1,1.9,9.6,2.5,2012-13
200745,Andrea Bargnani,TOR,35,28.6,4.9,12.2,0.399,1.1,3.5,0.309,1.9,2.2,0.844,0.7,2.9,3.7,1.1,0.6,0.7,1.5,1.8,12.7,-3.2,2012-13
1905,Andrei Kirilenko,MIN,64,31.8,4.4,8.8,0.507,0.5,1.9,0.292,2.9,3.9,0.752,1.6,4.1,5.7,2.8,1.5,1.0,1.9,1.3,12.4,-0.4,2012-13
101106,Andrew Bogut,GSW,32,24.6,2.6,5.8,0.451,0.0,0.0,1.0,0.6,1.2,0.5,2.1,5.5,7.7,2.1,0.6,1.7,1.1,2.7,5.8,1.2,2012-13
202726,Andrew Goudelock,LAL,1,6.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,2012-13
